Gender,Age,Occupation,Marital status,HouseHoldIncome,Weekday_05:00-05:30,Weekday_05:30-06:00,Weekday_06:00-06:30,Weekday_06:30-07:00,Weekday_07:00-07:30,Weekday_07:30-08:00,Weekday_08:00-08:30,Weekday_08:30-09:00,Weekday_09:00-09:30,Weekday_09:30-10:00,Weekday_10:00-10:30,Weekday_10:30-11:00,Weekday_11:00-11:30,Weekday_11:30-12:00,Weekday_12:00-12:30,Weekday_12:30-13:00,Weekday_13:00-13:30,Weekday_13:30-14:00,Weekday_14:00-14:30,Weekday_14:30-15:00,Weekday_15:00-15:30,Weekday_15:30-16:00,Weekday_16:00-16:30,Weekday_16:30-17:00,Weekday_17:00-17:30,Weekday_17:30-18:00,Weekday_18:00-18:30,Weekday_18:30-19:00,Weekday_19:00-19:30,Weekday_19:30-20:00,Weekday_20:00-20:30,Weekday_20:30-21:00,Weekday_21:00-21:30,Weekday_21:30-22:00,Weekday_22:00-22:30,Weekday_22:30-23:00,Weekday_23:00-23:30,Weekday_23:30-00:00,Weekday_00:00-00:30,Weekday_00:30-01:00,Weekday_01:00-01:30,Weekday_01:30-02:00,Weekday_02:00-02:30,Weekday_02:30-03:00,Weekday_03:00-03:30,Weekday_03:30-04:00,Weekday_04:00-04:30,Weekday_04:30-05:00,Weekend_05:00-05:30,Weekend_05:30-06:00,Weekend_06:00-06:30,Weekend_06:30-07:00,Weekend_07:00-07:30,Weekend_07:30-08:00,Weekend_08:00-08:30,Weekend_08:30-09:00,Weekend_09:00-09:30,Weekend_09:30-10:00,Weekend_10:00-10:30,Weekend_10:30-11:00,Weekend_11:00-11:30,Weekend_11:30-12:00,Weekend_12:00-12:30,Weekend_12:30-13:00,Weekend_13:00-13:30,Weekend_13:30-14:00,Weekend_14:00-14:30,Weekend_14:30-15:00,Weekend_15:00-15:30,Weekend_15:30-16:00,Weekend_16:00-16:30,Weekend_16:30-17:00,Weekend_17:00-17:30,Weekend_17:30-18:00,Weekend_18:00-18:30,Weekend_18:30-19:00,Weekend_19:00-19:30,Weekend_19:30-20:00,Weekend_20:00-20:30,Weekend_20:30-21:00,Weekend_21:00-21:30,Weekend_21:30-22:00,Weekend_22:00-22:30,Weekend_22:30-23:00,Weekend_23:00-23:30,Weekend_23:30-00:00,Weekend_00:00-00:30,Weekend_00:30-01:00,Weekend_01:00-01:30,Weekend_01:30-02:00,Weekend_02:00-02:30,Weekend_02:30-03:00,Weekend_03:00-03:30,Weekend_03:30-04:00,Weekend_04:00-04:30,Weekend_04:30-05:00,FashionPref,SmartDresserPref,StylePref,IncomeGroup,Sleeping_duration_weekday,Sleeping_duration_weekend,University_Class_duration_weekday,University_Class_duration_weekend,Study_duration_weekday,Study_duration_weekend,Exercise_duration_weekday,Exercise_duration_weekend,Work_duration_weekday,Work_duration_weekend,Housework_duration_weekday,Housework_duration_weekend,Cooking_duration_weekday,Cooking_duration_weekend,Entertainment_duration_weekday,Entertainment_duration_weekend,Personal_Care_duration_weekday,Personal_Care_duration_weekend,Eating_duration_weekday,Eating_duration_weekend,Socializing_duration_weekday,Socializing_duration_weekend,Video_Games_duration_weekday,Video_Games_duration_weekend,Religion_or_Spiritual_Activities_duration_weekday,Religion_or_Spiritual_Activities_duration_weekend,Shopping_duration_weekday,Shopping_duration_weekend,Family_Time_duration_weekday,Family_Time_duration_weekend,Sports_duration_weekday,Sports_duration_weekend,Reading_or_Writing_duration_weekday,Reading_or_Writing_duration_weekend,Nightlife_duration_weekday,Nightlife_duration_weekend,Travelling_duration_weekday,Travelling_duration_weekend,Caring_for_Pets_duration_weekday,Caring_for_Pets_duration_weekend,Volunteering_duration_weekday,Volunteering_duration_weekend,Gardening_duration_weekday,Gardening_duration_weekend,Phone_Calls_duration_weekday,Phone_Calls_duration_weekend,Entertainment_merged_duration_weekday,Entertainment_merged_duration_weekend,Personal_care_merged_duration_weekday,Personal_care_merged_duration_weekend,Housework_merged_duration_weekday,Housework_merged_duration_weekend,Active_duration_weekday,Active_duration_weekend,Leisure_duration_weekday,Leisure_duration_weekend,Neutral_duration_weekday,Neutral_duration_weekend,Weekday_Breakfast_time,Weekend_Breakfast_time,Weekday_Lunch_time,Weekend_Lunch_time,Weekday_Dinner_time,Weekend_Dinner_time,Productivity_score_weekday,Productivity_score_weekend
Male,24,Student,Single,20000.0,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Eating,Religion or Spiritual Activities,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Travelling,Travelling,Exercise,Exercise,Eating,Work,Work,Study,Study,Study,Study,Eating,Socializing,Socializing,Work,Work,Work,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Religion or Spiritual Activities,Entertainment,Entertainment,Socializing,Socializing,Eating,Travelling,Travelling,Travelling,Religion or Spiritual Activities,Travelling,Eating,Exercise,Exercise,Eating,Travelling,Personal Care,Socializing,Entertainment,Family Time,Socializing,Eating,Study,Study,Study,Study,Work,Work,Work,Work,Work,Work,1,1,1,Low,6.5,6.5,2.5,0.0,2.0,2.0,1.0,1.0,5.0,3.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,1.0,1.5,2.5,1.0,2.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.5,0.0,11.0,6.0,10.5,14.5,2.5,3.5,,,12:30-13:00,12:30-13:00,20:00-20:30,18:30-19:00,0.4583333333333333,0.25
Male,24,Student,Single,100000.0,Sleeping,Sleeping,Personal Care,Personal Care,Exercise,Exercise,Exercise,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Work,Work,Work,Work,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Family Time,Family Time,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Exercise,Exercise,Exercise,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Socializing,Socializing,Socializing,Socializing,Study,Study,Study,Study,Study,Study,Study,Study,Family Time,Family Time,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4,Moderate,8.5,8.5,3.5,0.0,5.0,4.0,1.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,12.0,5.5,11.0,18.0,1.0,0.5,08:30-09:00,,,,,,0.5,0.22916666666666666
Male,25,Student,Single,25000.0,Sleeping,Sleeping,Sleeping,Eating,Religion or Spiritual Activities,Eating,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Reading or Writing,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,Reading or Writing,Travelling,Travelling,Personal Care,Eating,Entertainment,Reading or Writing,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Entertainment,Housework,Housework,Personal Care,Eating,Travelling,Work,Work,Travelling,Personal Care,Reading or Writing,Reading or Writing,Personal Care,Religion or Spiritual Activities,Entertainment,Entertainment,Family Time,Family Time,Reading or Writing,Religion or Spiritual Activities,Sports,Exercise,Study,Study,Study,Study,Entertainment,Religion or Spiritual Activities,Reading or Writing,Study,Study,Study,Eating,Socializing,Religion or Spiritual Activities,Nightlife,Housework,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,1,4,Moderate,5.5,4.0,2.0,0.0,0.0,3.5,0.0,0.5,7.5,1.0,0.0,1.5,0.0,0.0,0.5,2.0,0.5,2.5,2.0,1.0,0.0,0.5,0.0,0.0,2.0,2.5,0.0,0.0,0.0,1.0,0.0,0.5,1.5,2.0,0.0,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.5,0.0,1.5,9.5,6.5,11.5,14.0,3.0,3.5,06:30-07:00,,13:30-14:00,,23:00-23:30,23:00-23:30,0.3958333333333333,0.2708333333333333
Male,23,Student,Single,60000.0,Sleeping,Sleeping,Travelling,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Study,Study,Study,Study,Travelling,Travelling,Travelling,Travelling,Travelling,Travelling,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Work,Study,Study,Study,Eating,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Entertainment,Travelling,Travelling,Work,Entertainment,Socializing,Study,Study,Study,Study,Study,Study,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,5,5,Moderate,7.0,11.0,8.5,0.0,2.0,4.5,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,10.5,7.0,8.5,16.0,5.0,1.0,,,,13:30-14:00,,21:00-21:30,0.4375,0.2916666666666667
Male,22,Student,Single,200000.0,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Religion or Spiritual Activities,Work,Work,Work,Religion or Spiritual Activities,Eating,Eating,Eating,Eating,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Eating,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Travelling,Travelling,Work,Work,Work,Work,Work,Sports,Sports,Exercise,Exercise,Eating,Eating,Eating,Work,Work,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,4,4,Moderate,5.0,10.5,8.5,0.0,2.5,1.0,0.0,1.0,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,5.5,8.5,16.5,3.0,2.0,,,,,21:00-21:30,22:30-23:00,0.5208333333333334,0.22916666666666666
Male,25,Student,Single,50000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,Study,Housework,Housework,Phone Calls,Personal Care,Entertainment,Personal Care,Study,Study,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Housework,Phone Calls,Phone Calls,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Travelling,Travelling,Travelling,Phone Calls,Personal Care,Eating,Eating,Phone Calls,Phone Calls,Housework,Housework,Exercise,Exercise,Family Time,Family Time,Shopping,Shopping,Shopping,Eating,Religion or Spiritual Activities,Cooking,Cooking,Housework,Eating,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,1,1,Moderate,8.0,10.5,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,0.0,1.0,0.5,0.0,1.5,0.5,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,0.5,0.0,3.0,3.0,1.5,2.5,10.5,3.5,10.5,16.0,3.0,4.5,,,,13:00-13:30,,19:30-20:00,0.4375,0.14583333333333334
Female,21,Student,Single,80000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,Eating,Socializing,Study,Study,Study,Eating,Housework,Entertainment,Sleeping,Personal Care,Entertainment,Socializing,Socializing,Travelling,Travelling,Cooking,Eating,Entertainment,Study,Study,Study,Entertainment,Study,Housework,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Study,Study,Family Time,Entertainment,Personal Care,Eating,Socializing,Socializing,Socializing,Sleeping,Sleeping,Family Time,Eating,Travelling,Travelling,Entertainment,Study,Study,Study,Study,Study,Study,Entertainment,Eating,Family Time,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,3,4,Moderate,9.5,10.0,1.5,0.0,3.5,5.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,1.0,0.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.5,1.5,0.0,6.5,5.5,15.5,17.0,2.0,1.5,,08:30-09:00,13:00-13:30,13:00-13:30,18:30-19:00,22:00-22:30,0.2708333333333333,0.22916666666666666
Female,24,Student,Single,475000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Family Time,Exercise,Video Games,Video Games,Video Games,Religion or Spiritual Activities,Study,Study,Study,Socializing,Entertainment,Eating,Housework,Phone Calls,Phone Calls,Personal Care,Work,Work,Entertainment,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,Housework,Personal Care,Religion or Spiritual Activities,Entertainment,Entertainment,Eating,Housework,Religion or Spiritual Activities,Video Games,Religion or Spiritual Activities,Housework,Exercise,Family Time,Video Games,Video Games,Religion or Spiritual Activities,Work,Work,Entertainment,Entertainment,Entertainment,Eating,Housework,Phone Calls,Work,Work,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,3,5,5,High,6.5,8.5,5.0,0.0,1.5,0.0,0.5,1.0,1.0,2.0,0.5,2.0,0.0,0.0,1.0,4.0,1.0,0.5,1.5,1.5,1.0,0.0,1.5,1.5,1.5,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,5.5,2.0,1.0,0.5,2.0,8.5,5.0,13.5,18.0,2.0,1.0,,,,12:30-13:00,23:30-00:00,23:30-00:00,0.3541666666666667,0.20833333333333334
Female,26,Student,Married,60000.0,Study,Sleeping,Work,Exercise,Sleeping,Eating,Housework,Work,Personal Care,Cooking,Gardening,Caring for Pets,Socializing,Reading or Writing,Housework,Work,Personal Care,Eating,Sleeping,Socializing,Entertainment,Study,Reading or Writing,Phone Calls,Religion or Spiritual Activities,Religion or Spiritual Activities,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Eating,Housework,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Work,Religion or Spiritual Activities,Housework,Eating,Eating,Shopping,Shopping,Shopping,Shopping,Shopping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Housework,Housework,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Eating,Eating,Socializing,Socializing,Work,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,4,4,3,Moderate,5.0,8.0,3.0,0.0,1.0,2.0,0.5,0.0,1.5,1.0,1.5,2.0,0.5,0.0,1.0,0.0,1.5,1.0,1.5,2.0,1.5,1.0,0.0,0.0,1.5,4.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,2.0,1.0,2.0,2.0,8.0,5.0,11.5,18.0,4.5,1.0,07:30-08:00,,13:30-14:00,,23:00-23:30,,0.3333333333333333,0.20833333333333334
Male,23,Student,Single,0.0,Sleeping,Religion or Spiritual Activities,Eating,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Personal Care,Entertainment,Entertainment,Socializing,Socializing,Personal Care,Personal Care,University Class,University Class,Personal Care,Personal Care,Travelling,Travelling,Family Time,Family Time,Eating,Housework,Housework,Housework,Religion or Spiritual Activities,Study,Study,Study,Eating,Entertainment,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Eating,Eating,Entertainment,Entertainment,Family Time,Family Time,Family Time,Family Time,Religion or Spiritual Activities,Eating,Eating,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Entertainment,Religion or Spiritual Activities,Eating,Eating,Family Time,Family Time,Personal Care,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,5,5,5,Low,3.0,4.5,4.0,0.0,3.5,2.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.0,3.0,3.0,1.5,1.5,4.5,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.5,1.5,0.0,9.0,2.5,9.5,20.0,5.5,1.5,06:00-06:30,06:00-06:30,,,19:00-19:30,18:30-19:00,0.375,0.10416666666666667
Female,23,Student,Single,0.0,Religion or Spiritual Activities,Exercise,Study,Study,Eating,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Housework,Personal Care,Personal Care,Eating,Eating,Religion or Spiritual Activities,Sleeping,University Class,University Class,Reading or Writing,Volunteering,Exercise,Eating,Shopping,Phone Calls,Personal Care,Study,Nightlife,Work,Cooking,Caring for Pets,Nightlife,Nightlife,Video Games,Phone Calls,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Housework,Exercise,Study,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Housework,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Eating,Eating,Shopping,Religion or Spiritual Activities,Study,Personal Care,Work,Nightlife,Family Time,Family Time,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,1,5,5,Low,4.0,6.0,4.0,3.5,3.0,2.0,1.0,0.5,0.5,0.5,0.5,1.5,0.5,0.0,0.0,0.0,1.5,1.0,2.0,4.5,0.5,0.0,0.5,0.0,1.0,2.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2.5,1.0,1.0,1.5,9.5,8.0,10.5,15.0,4.0,1.0,07:00-07:30,07:30-08:00,13:00-13:30,,,19:00-19:30,0.3958333333333333,0.3333333333333333
Male,22,Student,Single,60000.0,Video Games,Video Games,Sleeping,Sleeping,Study,Study,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,Reading or Writing,University Class,Socializing,Socializing,Eating,University Class,University Class,University Class,University Class,Family Time,Housework,Sleeping,Sports,Video Games,Reading or Writing,Entertainment,Entertainment,Study,Study,Study,Study,Study,Eating,Study,Study,Study,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Eating,Travelling,Travelling,Travelling,Entertainment,Entertainment,Family Time,Family Time,Eating,Housework,Personal Care,Video Games,Socializing,Socializing,Sports,Sports,Shopping,Travelling,Travelling,Reading or Writing,Reading or Writing,Reading or Writing,Nightlife,Nightlife,Nightlife,Nightlife,Family Time,Family Time,Eating,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Video Games,Video Games,1,3,4,Moderate,5.0,6.0,5.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.5,1.0,1.0,1.5,1.5,0.0,0.0,0.0,0.5,0.5,2.0,0.5,1.0,1.0,1.5,0.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.5,1.0,1.5,12.5,3.0,11.5,18.0,0.0,3.0,,,,,23:00-23:30,,0.5208333333333334,0.125
Male,23,Student,Single,70000.0,Video Games,Video Games,Eating,Study,Study,Study,Study,Study,Study,Travelling,Travelling,Travelling,Travelling,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Work,Work,Work,Travelling,Travelling,Travelling,Travelling,Eating,Personal Care,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Travelling,Travelling,Travelling,Travelling,Eating,Eating,Eating,Eating,Eating,Eating,Eating,Religion or Spiritual Activities,Religion or Spiritual Activities,Travelling,Exercise,Housework,Travelling,Travelling,Travelling,Travelling,Travelling,Study,Study,Study,Study,Sleeping,Exercise,Sleeping,Study,Study,Housework,Study,Eating,Study,Study,Study,Study,Study,1,2,3,Moderate,5.5,1.5,3.5,0.0,3.0,9.0,0.0,1.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,8.0,11.0,10.0,8.0,6.0,5.0,06:00-06:30,,,12:00-12:30,21:00-21:30,,0.3333333333333333,0.4583333333333333
Male,23,Student,Single,10000.0,Sleeping,Sleeping,Sleeping,Eating,Work,Travelling,University Class,University Class,University Class,Work,Work,Work,Work,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Work,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Travelling,Travelling,Study,Study,Phone Calls,Eating,Work,Work,Reading or Writing,Family Time,Video Games,Video Games,Video Games,Video Games,Video Games,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Personal Care,Phone Calls,Work,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Family Time,Family Time,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Phone Calls,Phone Calls,Study,Study,Eating,Study,Study,Study,Eating,Family Time,Work,Work,Work,Nightlife,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4,Low,3.5,6.5,6.0,0.0,1.0,2.5,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.5,2.0,0.0,0.5,1.0,1.5,1.0,1.0,2.5,2.0,0.0,1.5,0.0,0.0,0.5,1.5,0.0,0.0,0.5,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,4.0,4.0,0.5,2.0,0.0,1.0,11.0,5.5,11.0,16.5,2.0,2.0,06:30-07:00,,,,21:30-22:00,20:00-20:30,0.4583333333333333,0.22916666666666666
